Region,Col1,Contents,Date,Joy_count,Peace_count,sentiment
Eastern,nagappar raveendran,vg,22/02/2019 10:55,0,0,Other
Jouf,abd,السياسي المتابع  لاسياسه يعرف الجواب,22/02/2019 10:55,0,0,Other
قرية السلامة,بطولات السلامة,"الجزيرة من #القوز برز كثيرا خلال مشاركاته في بطولات السلامة، وقدم مستويات مميزة حتى رسخ اسمه في ذاكرة جمهور السلامة… https://t.co/YOWRMY2Hzx",22/02/2019 10:55,0,3,Peace
Jeddah,سلطان..,@0wnstyle_ @ikhIidz @Fahad_A7M @Fxh2d خالد عرفت الي يسار هههههههههههههههههههههههههههههههههههههههههههههههههههههههههه… https://t.co/0NNpvV2j0b,22/02/2019 10:55,0,0,Other
Arar,احمد العنزي,سبحان الله والحمدالله ولا اله الا الله  #غرد_وذكر_بالله,22/02/2019 10:54,0,0,Other
Khamis Mushait,جروحي سبب عذابي,@alatam601 اللهم آمين,22/02/2019 10:54,0,0,Other
Makkah Al Mukarrama,Bafétimbi Gomis 🐾,ههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه… https://t.co/1uOqQ4irqs,22/02/2019 10:54,0,0,Other
Al Aqiq,Ahmed,الشجرة وقعت من كتر وقوة الهواء https://t.co/2i6Y3dlzGM,22/02/2019 10:54,0,0,Other
Makkah Al Mukarrama,saad algarni,"#محمد_الشلهوب
فرصته للاعتزال نهاية الموسم",22/02/2019 10:54,0,0,Other
Riyadh,ابو مشاري,"نصيحة نظافة قلوبكم (تنير) دروبكم 
#صلوا_علي_النبي_لاجل_شفاعته",22/02/2019 10:54,0,0,Other
Riyadh,sultan,جانب من الحضور ❤️ @saudioptometry https://t.co/ARUtZ4KsUM,22/02/2019 10:54,0,0,Other
Riyadh,ريّان ...,@anaaey1 @mmsjjdj يعني على سبيل المثال لا تجي تقول لي لا تشغل اغاني وانت رافع على الشيلات,22/02/2019 10:54,0,0,Other
Makkah Al Mukarrama,𝕾𝕴𝕸,"@fahdz442 @M_Alomari1400 نقول دايم ركزوا على دعم اللاعبين واتركوا ما يخرج اللاعبين خارج الملعب، استنسخوا تجربة تشجيع النصر ٢٠١٣/٢٠١٤",22/02/2019 10:54,0,0,Other
Riyadh,الشاعر مناحي الطنيه,https://t.co/IVikesAOvZ,22/02/2019 10:54,0,0,Other
Al Khobar,Abdulaziz Alhedaithy,"@Alala77H @aaaljasser @City_Line6 المشكلة ابو محمد إن إعلامييكم يكذبون ويلقون من يصدقهم ،، ليت كذابكم هذا الجاسر يج… https://t.co/6lrMXfitto",22/02/2019 10:54,1,0,Joy
Al Majmah,عمر المطيري🖤🦅.,وأحب باكر دامني فيك موعود💛.,22/02/2019 10:54,0,0,Other
Riyadh,Reema,اففف وحشوني متدربين اندر ناينتين https://t.co/S4YeO8fv60,22/02/2019 10:54,0,0,Other
Al Henakiyah,ماجد | ليفربول,"- علي محمد علي معلق لمباراة ليفربول ومانشستر يونايتد يوم الاحد المقبل .

- خالد الحدي معلق لمباراة ليفربول ضد واتفو… https://t.co/VTgOt93AOZ",22/02/2019 10:54,0,0,Other
Buraydah,ناگؤف,"اعوذ بك من السلب بعد العطاء
#ررريهام_العطاء",22/02/2019 10:54,0,0,Other
Riyadh,𝑴𝑰𝑺𝑺𝑰𝑶𝑵 𝑭𝑨𝑰𝑳𝑬𝑫 🐓,كنترول نبي اغاني حزينه وفوقها جويع اخ بس https://t.co/0FlGqeAeOk,22/02/2019 10:54,0,0,Other
Unayzah,قطعة الماس,@E3lam_onaizah @EmarahAlQassim @unaizahm @MOISaudiArabia @kamnapp @unaizah_news @aaa870077 @IbrahemAlHtlany… https://t.co/tA4LBGgXJc,22/02/2019 10:54,0,0,Other
Riyadh,ديـالا بنت مساعد🇸🇦.,@mussaeidrash404 يا مال الجنه ياحبيبي,22/02/2019 10:54,0,0,Other
Jeddah,تومي اليافعي,@Nadoosh_1417 سنتين !!😕 الموف قصدك !🤔,22/02/2019 10:54,0,0,Other
Muhayal,ناصر سهلي,https://t.co/TTGCHY2HNp,22/02/2019 10:54,0,0,Other
Riyadh,Alanazi Fahad,موفقين #القادسيه_الشباب,22/02/2019 10:54,0,0,Other
Riyadh,مَ الهذلي.,اللهم صلِ و سلم على نبينا محمد,22/02/2019 10:54,0,1,Peace
Jeddah,Ammar Sabban (عمّار),@MA_ALGH @mstdfr اليوم يوم عظيم... لأنه مرام صارت جزء من عائلة مستدفر 🤓,22/02/2019 10:54,0,0,Other
Riyadh,Türki,@medo__alasmari خله يزعل يستاهل ليش ما انتقل لباريس ٢٠١٥,22/02/2019 10:54,0,0,Other
Riyadh,Altamimi,هاذا مصير الي يمشي ورى كلام إعلام الفقر نعلمه كيف يحترم الي اكبر منه بطولات وكنا نحترمهم لكبر سنهم بس للأسف كبير سن… https://t.co/vIvPlGBKl3,22/02/2019 10:54,0,0,Other
Riyadh,Mashail ☁️,#يوم_الجمعه ﷺ🌻 https://t.co/ckWTO33b2E,22/02/2019 10:54,0,0,Other
Al Madinah Al Munawwarah,Firdaus Nasution SH,Jumat barokah @ Al-Masjid Al-Nabawi المسجد النبوى https://t.co/Sdv11EtT7a,22/02/2019 10:54,0,0,Other
Kingdom of Saudi Arabia,روز.المطيري.🖤,@sii80il @m7miah_56 @9ll_8y @la_x88 @M7ihe ♥️♥️.,22/02/2019 10:54,0,0,Other
Tubarjal,3sl💙,"#تبادل_رتويت
للمتصلين حالياً🌹
#تبادل_رتويت 🌸
1️⃣من المفضله5/5🍃
2️⃣عطني تم منشن 🌸
3️⃣حقك محفوظ لو تأخرت
4️⃣ #تابعني_اتابعك",22/02/2019 10:54,0,0,Other
Abha,‏﮼أحمدعبدالرحيم 🇸🇦❤️🇪🇬,#رشدا #ابها #جده #مكه #تبوك #عسير #أمه_واحده #مكة_المكرمة #مكة_بكل_حواسك #الشرع #الانصار #المهاجرين #ترضون #دين… https://t.co/WN2YtYznlC,22/02/2019 10:54,0,0,Other
Buraydah,منصور بن ابراهيم,"#خطبه_الحرم 
https://t.co/a4j2kKXMzx",22/02/2019 10:54,0,0,Other
Riyadh,🇦🇪AAlridan🇸🇦,اللهم صل وسلم ع سيدنا محمد ❤️,22/02/2019 10:54,0,1,Peace
Riyadh,نويصر,@abuyousefth سلامتك,22/02/2019 10:54,0,1,Peace
Al Madinah Al Munawwarah,da,"@M1md_ وعليكم السلام ورحمة الله و بركاته ، مساء النور",22/02/2019 10:54,0,5,Peace
Jeddah,Ali Bn Ali🇸🇦,"امدك الله بالصحة والعافية والعمر المديد ...
صقر السعودية العظمى...
يعجبنى اسلوب ادارة الصقور يحلق لمعرفة ما يدور حو… https://t.co/Tfw0NxPpT7",22/02/2019 10:54,0,0,Other
Jeddah,أفنان 🍩.,ابغى مندي ابوي اللذيذ,22/02/2019 10:54,0,0,Other
Jeddah,Abdu I. Asiri | عبده عسيري,"قيل للربيع ابن الهيثم :

مانراك تعيب أحداً ؟؟؟

فقال : لست راضيا عن نفسي حتى أتفرغ لذم الناس .",22/02/2019 10:54,0,0,Other
مستشفى الميقات العام,Meeqat Hospitalمستشفى الميقات العام,"انطلقنا رقمياً في مستشفى الميقات مع الملف الصحي الالكتروني الموحد،ذلك ضمن مواكبة التطور من مقام وزارة الصحة و إدارة… https://t.co/3pfdre4PJA",22/02/2019 10:54,0,0,Other
Riyadh,nawaf,تقيممكم ياشباب #صورة_جديدة_للملف_الشخصي https://t.co/pHo9jkivcW,22/02/2019 10:54,0,0,Other
Riyadh,نويصر,@xwx_14 يا عمري انت,22/02/2019 10:54,0,0,Other
Jeddah,صالح الزهراني,"#اين_رجال_الاتحاد
الاتحاد ذُبِح منذ اقالة منصور",22/02/2019 10:54,0,0,Other
Dammam,49,I’m not perfect but at least i’m not fake,22/02/2019 10:54,0,0,Other
Sihat,ﷴ ོ  .,"لم أكن قبل لُقياك أدري 
أن في الارض كل هذا السرور . https://t.co/lvtNW5woEH",22/02/2019 10:54,2,0,Joy
Riyadh,الدكتورجاسم العتيبي,جمعتكم طيبة : https://t.co/XHukKaSkaw,22/02/2019 10:54,0,0,Other
Makkah Al Mukarrama,saad algarni,"#قوميز_يرعب_الاطفال_اوقفوه
هذه ادهى وامر .. بكره تشوفها في المدارس https://t.co/H4j7bgMxRB",22/02/2019 10:54,0,0,Other
Riyadh,نويصر,@AzizAlQahtani4 ربي يسلمك,22/02/2019 10:54,0,2,Peace
Makkah Al Mukarrama,عبدالله,"#يوم_الجمعه

 اللهم ارحم من غابوا غياباً ابدياً
 اللهم ابعث لهم نوراً الى يوم يبعثون. https://t.co/DtAM0lOHCK",22/02/2019 10:54,0,4,Peace
Taif,Abdulhadi💚,♦️ موقف لجنة الانضباط قبل الديربي ولا بعده ؟ https://t.co/Eq8XXri7qe,22/02/2019 10:54,0,0,Other
Riyadh,عبدالله 🇸🇦,@fofo11277106575 وش فيه وضعنا ؟,22/02/2019 10:54,0,0,Other
Riyadh,waleed,@Iyosx @Lionel__FCB معليش والله بيلتش ماله اي ذنب في الي يصير مدرب جاي وحاول يتعاقد يكفي بروفيتش ذا حاول فيه ثلاث م… https://t.co/xR5YJ9JVeF,22/02/2019 10:54,0,0,Other
Buraydah,رشيد البدراني- اعلامي,كلنا سلنا ذلك الخط https://t.co/Jc8WKFrdvT,22/02/2019 10:54,0,0,Other
Buraydah,هيلة.,تأملات في سورة الكهف : 💛  يبتلي الله بالصغيرة ليُنجي من الكبيرة!  وَ لكن الإنسان لا يعلم ما رد الله عنّه لأنه لم ير… https://t.co/fqh2pJGCqC,22/02/2019 10:54,0,0,Other
Eastern,﮼رشا﮼بشير﮼الظفيري﮼,"#الظفير 
#الظفران https://t.co/rOfrzXC8sc",22/02/2019 10:54,0,0,Other
Buraydah,کَآزنۉفآ,"ر40
#ررريهام_العطاء",22/02/2019 10:54,0,0,Other
Makkah Al Mukarrama,🎵|🍁,"ولأنني أعاني من الحزن .. 😔💔

ضع لي ايه من القرآن ليطمئن بها قلبي .. 💗💗 #غرد_وذكر_بالله",22/02/2019 10:54,0,0,Other
Makkah Al Mukarrama,عمر,@m7md__aziz @BafGomis ههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه,22/02/2019 10:54,0,0,Other
Kingdom of Saudi Arabia,قحبه سعودية,"شرموطة بلدي هاايجة تقوله نيكني وافشخ كسي انا شرموطتك



رابط الفلم:https://t.co/d4uNauoBP0
fRJLw
#مطلقات",22/02/2019 10:54,0,0,Other
Umluj,غازي الجهني,"عن أنس بن مالك رضي الله عنه- قال رسول الله -صلى الله عليه وسلم: ( إنَّ من الناس ناساً مفاتيح للخير مغاليق للشر، وإ… https://t.co/xMtuLi7Rt9",22/02/2019 10:54,0,1,Peace
Makkah Al Mukarrama,‏ دراكولا ‏,@abuhilal10 الا قاصدها !,22/02/2019 10:54,0,0,Other
Jeddah,"ععهود,",@Bwiinz قوليلي ديم بالله ههههههههههههههههههههههههههههههههههههههههههههه,22/02/2019 10:54,0,0,Other
Al Ras,غانم الطويلعي,"روعة بمعنى الكلمة
والله هذا من نعم الله علينا
موقع حصاد:
اختر السورة ويُخرج لك كل التدّبرات التي قيلت في الآيات!

⁦… https://t.co/EJziaFUk4u",22/02/2019 10:54,0,0,Other
Riyadh,د.زايد خالد الخمعلي,#بكلمه_اوصف_الحب https://t.co/nZW06Ckouw,22/02/2019 10:54,0,0,Other
Al Majmah,عوض الشتيلي,اللهم صل وسلم على محمد . https://t.co/vCNkHHJHfZ,22/02/2019 10:54,0,1,Peace
Makkah Al Mukarrama,ياسر بخش | 📸,"📸 | رابط تغطيتي لكلاسيكو الكرة السعودية الاتحاد vs الهلال ..  اكثر من 200 صورة 
https://t.co/ox2lRyYazb
✈️ دعمكم… https://t.co/aUJxW3JjjN",22/02/2019 10:54,0,0,Other
Riyadh,yousef🎓,"احمد الطيب و كلاسيكو !!!
❤️😻❤️😻 https://t.co/dwzmpGQ5Ee",22/02/2019 10:54,0,0,Other
Yanbu Industrial City,Alaa AlNajjar,وبس 🤤 https://t.co/3Eb6AwJ7Ws,22/02/2019 10:54,0,0,Other
Riyadh,اللورد فهد,"اللي يبيك يدل دربك وانااقول اللي يبيك يتعب لين يلقاك
#صلوا_علي_النبي_لاجل_شفاعته",22/02/2019 10:54,0,0,Other
Dhahran,فهد طلال الخشرمي,ننتظر قرعة كأس العالم للشباب في بولندا ٢٠١٩ !!!!! منتخبنا في المستوى الثالث بفضل فوزه ببطولة أمم آسيا الأخيرة !!!!… https://t.co/ojkgjMB1A1,22/02/2019 10:54,0,0,Other
Makkah Al Mukarrama,"مِيش,4",اللهم أنر قلب فارس بنور دائم لا مُنقطع اللهم ارحمه واغفرله ووسع مرقده يارب 🖤🖤🙏🏻.,22/02/2019 10:54,0,4,Peace
Riyadh,فاااقد وطن,"الاخوة الخيرين 
ننشر لكم هذه الحالة طفلة من ذوي الاحتياجات الخاصة تحتاج للمساعدة  كونها بحاجة لقيمة الدواء...وبحاجة… https://t.co/gGSZowyR1y",22/02/2019 10:54,0,0,Other
Jeddah,HSN.,"أدوات النفي في المستقبل:
- لن.
- إن شاء الله",22/02/2019 10:54,0,0,Other
Jeddah,Abdallah Hakami.Ⓜ️10,ولدنا الجديد https://t.co/x9VkOQs8mX,22/02/2019 10:54,0,0,Other
Baysh,يحيى مطاري,"اللهم في يوم الجمعة إرحم من ضمہ التراب , واشفِ من انهكہ الوجع ، واغِث من أثقلہ الهم ، واهدِ من غرتہ الدنيا ..

الله… https://t.co/yF9a9YfdMV",22/02/2019 10:54,0,0,Other
Al Madinah Al Munawwarah,@ابو مشاري الرويعي@,@bennaem الله الله كلام جميل جداً صح لسانك يابر ماجد🌺🌺🌺,22/02/2019 10:54,0,0,Other
Dammam,تاكسي الدمام,"@Ask_Alsharqeya الضمان فرعهم بحي الجامعيين 

والاسكان فرعهم بحي البتروميين وهذا رقمهم

9200 02431",22/02/2019 10:54,0,0,Other
Jeddah,it's Dr.Elaf🎈بنت بيةّ,@Sireen_Bakhsh لا لا لا😭😂🤣,22/02/2019 10:54,0,0,Other
Jeddah,Boodijalal,@Omar_adeet ياعيني عل الرومنسية ❤️❤️,22/02/2019 10:54,0,0,Other
Al Hada,أخت فهد,@almunera_S عمري إنت أنا بجي عندك ونحتفل مع بعض ❤️❤️,22/02/2019 10:53,1,0,Joy
Buraydah,وآقعٌ,"ر39
#ررريهام_العطاء",22/02/2019 10:53,0,0,Other
Makkah Al Mukarrama,‏ دراكولا ‏,@iY_Cule شكلك ماتتابع اوزيل ذا مو شيء جديد,22/02/2019 10:53,0,0,Other
Jeddah,HeshamHA,@majaj110 @YaserAl3moudi @abdulaziz_ajaj حدد المكان و اعتبر موضوعك منتهي.,22/02/2019 10:53,0,0,Other
Riyadh,𝑀𝑡ℎ𝑎𝑦𝑙,اذا  طفرت وعزموني صديقاتي😋😂 https://t.co/Kl1JkVgrcT,22/02/2019 10:53,0,0,Other
Jeddah,حمد,متي نسمع اقالة المدرب سيلافين من الاتحاد,22/02/2019 10:53,0,0,Other
Jeddah,بهاء الجمل,"#يوم_الجمعه

إِنَّ اللَّهَ وَمَلائِكَتَهُ يُصَلُّونَ عَلَى النَّبِيِّ يَا أَيُّهَا الَّذِينَ آمَنُوا صَلُّوا عَلَيْ… https://t.co/dbKRXON7ca",22/02/2019 10:53,0,0,Other
Jeddah,Ali,@diarioAFC هذا الي فالحين فيه ادارتنا,22/02/2019 10:53,0,0,Other
Riyadh,SAiF ⚖️,اللهم صلِ وسلم على نبينا محمد,22/02/2019 10:53,0,1,Peace
Riyadh,أبوعبدالعزيز💙58💙,"واقع مؤلم ""
ولكي تعيش في هذا الواقع فيجب أن تجيد اللعب بالعواطف واستغلال الطيبين بالمثاليه الزائفه وإدعاء المظلوميه… https://t.co/3sBnDf4AHO",22/02/2019 10:53,0,0,Other
Riyadh,Türki,@medo__alasmari https://t.co/nMwyqlkVI0,22/02/2019 10:53,0,0,Other
Riyadh,ahmad ALfatek,@e94r_ @_li2iil الدنيا  ماتسوى همها,22/02/2019 10:53,0,0,Other
Rumah,aljazi,@a28axv @shrooq_A246 @2eli_ عشاني مسجله فويسات لكم ❤️❤️,22/02/2019 10:53,0,0,Other
Buraydah,حنّيت لگ,"تحياتي لكم جميعاً 
#ررريهام_العطاء",22/02/2019 10:53,0,0,Other
Jeddah,السيف السعودى,@haifaotaa يا معشر الفلسطينيون ألم تلاحظوا أنكم تفقدون تعاطف الخليجيون معكم يوما بعد يوم وهذا نتيجة سفالة سفهائكم ا… https://t.co/ifwww9MlnS,22/02/2019 10:53,0,0,Other
Riyadh,@bantug_david,@_itsmeunik @cPedr0_ @AAsPhilippp HAHAHAHAHA kasama kaa dunnn ah,22/02/2019 10:53,0,0,Other
Jeddah,𝒪,"I'm at Starbucks in Jeddah, Makkah https://t.co/nlwMSnsOTV",22/02/2019 10:53,0,0,Other
Sakaka,- احمد الجمّعانَ .,"ماتذرف الدمعه على شي موجود
ماتذرف الا عند فقدان غالي الله يرحمك ي عبدالاله💔
للي سكن في دار الاموات بلحود
عسئ مقره ب… https://t.co/gmTC8FfItV",22/02/2019 10:53,0,0,Other
Riyadh,منصور3,"وفي غيابك يغيب اثنين حبيبي وأقرب اصحابي
#صلوا_علي_النبي_لاجل_شفاعته",22/02/2019 10:53,0,0,Other
Makkah Al Mukarrama,Abdullah Alghamdi,"#غرد_وذكر_بالله

اللهم اغفر لجميع المسلمين والمسلمات
الأحياء منهم والأموات ❤️ https://t.co/8B9HHt5RAI",22/02/2019 10:53,0,1,Peace
